period_number,period_s,period_error_s,period_error_ps
1213,2.8573483167740137e-08,3.2790046755984025e-12,3.2790046755984026
1214,2.8573553886249853e-08,3.349723185314121e-12,3.349723185314121
1215,2.8573625441655225e-08,3.421278590686781e-12,3.421278590686781
1216,2.8573655926099947e-08,3.45176303540792e-12,3.45176303540792
1217,2.8573705994732455e-08,3.5018316679161537e-12,3.5018316679161536
1218,2.857375425486153e-08,3.550091796990573e-12,3.5500917969905728
1219,2.8573764728945694e-08,3.5605658811556678e-12,3.560565881155668
1220,2.8573804261098202e-08,3.60009803366378e-12,3.60009803366378
1221,2.857382042073856e-08,3.616257674021389e-12,3.616257674021389
1222,2.8573833529827028e-08,3.629366762488911e-12,3.629366762488911
1223,2.857386196613253e-08,3.657803067991062e-12,3.657803067991062
1224,2.857383894494254e-08,3.6347818780020257e-12,3.6347818780020256
1225,2.8561341674498563e-08,-8.862488565976153e-12,-8.862488565976152
1226,2.8561933152157514e-08,-8.271010907024392e-12,-8.271010907024392
1227,2.8564148972417538e-08,-6.055190647000569e-12,-6.055190647000569
1228,2.856573092894783e-08,-4.4732341167102e-12,-4.473234116710199
1229,2.8566979147598664e-08,-3.225015465874347e-12,-3.225015465874347
1230,2.856797553369133e-08,-2.22862937320906e-12,-2.22862937320906
1231,2.856880003004631e-08,-1.4041330182302764e-12,-1.4041330182302765
1232,2.856948966104293e-08,-7.145020216073706e-13,-0.7145020216073706
1233,2.8570072396996607e-08,-1.3176606793192555e-13,-0.13176606793192555
1234,2.857057335140423e-08,3.691883396900849e-13,0.3691883396900849
1235,2.857100796211211e-08,8.037990475724645e-13,0.8037990475724646
1236,2.8571384200933568e-08,1.1800378690288476e-12,1.1800378690288476
1237,2.8571721092879115e-08,1.516929814575869e-12,1.5169298145758692
1238,2.8572009559842647e-08,1.805396778108145e-12,1.805396778108145
1239,2.857226913456656e-08,2.0649715020196854e-12,2.0649715020196853
1240,2.8572481260700274e-08,2.277097635735439e-12,2.277097635735439
1241,2.857266534916252e-08,2.4611860979828103e-12,2.4611860979828104
1242,2.8572860083853134e-08,2.655920788595213e-12,2.6559207885952127
1243,2.85730137969414e-08,2.809633876859997e-12,2.809633876859997
1244,2.857312420423018e-08,2.9200411656401703e-12,2.9200411656401704
1245,2.8573247567707815e-08,3.043404643276491e-12,3.043404643276491
1246,2.8573364590811804e-08,3.160427747265698e-12,3.160427747265698
1247,2.8573430377177417e-08,3.2262141128785626e-12,3.2262141128785626
1248,2.8573514692381975e-08,3.3105293174363514e-12,3.3105293174363513
1249,2.8573594993395752e-08,3.3908303312131484e-12,3.3908303312131483
1250,2.8573634438554588e-08,3.4302754900494458e-12,3.430275490049446
1251,2.8573692476086617e-08,3.488313022077975e-12,3.4883130220779752
1252,2.8573739917995417e-08,3.5357549308778737e-12,3.5357549308778737
1253,2.8573760757553794e-08,3.556594489255435e-12,3.556594489255435
1254,2.8573811056796104e-08,3.606893731565756e-12,3.6068937315657563
1255,2.8573819147072058e-08,3.6149840075192615e-12,3.6149840075192614
1256,2.8573829863610934e-08,3.6257005463951785e-12,3.6257005463951786
1257,2.857387986064544e-08,3.675697580902447e-12,3.6756975809024466
1258,2.857386251393923e-08,3.658350874691238e-12,3.6583508746912377
1259,2.8573867924446884e-08,3.663761382345119e-12,3.663761382345119
1260,2.8561482427291555e-08,-8.721735772983244e-12,-8.721735772983244
1261,2.856204575289571e-08,-8.158410168829063e-12,-8.158410168829063
1262,2.8564253800903382e-08,-5.950362161156502e-12,-5.950362161156502
1263,2.8565863020740844e-08,-4.341142323694393e-12,-4.341142323694393
1264,2.856709090595243e-08,-3.113257112109458e-12,-3.113257112109458
1265,2.8568071108918207e-08,-2.1330541463313414e-12,-2.1330541463313413
1266,2.8568898773352592e-08,-1.3053897119469738e-12,-1.3053897119469737
1267,2.8569585816724547e-08,-6.183463399915577e-13,-0.6183463399915576
1268,2.857016475588353e-08,-3.94071810089939e-14,-0.0394071810089939
1269,2.8570670619423063e-08,4.664563585247593e-13,0.46645635852475936
1270,2.8571100521129203e-08,8.963580646639099e-13,0.8963580646639099
1271,2.8571484583160512e-08,1.2804200959736608e-12,1.2804200959736607
1272,2.857180228098711e-08,1.5981179225701938e-12,1.5981179225701938
1273,2.8572082260423012e-08,1.8780973584729656e-12,1.8780973584729657
1274,2.8572339076015025e-08,2.1349129504858563e-12,2.134912950485856
1275,2.857255695075129e-08,2.352787686750454e-12,2.352787686750454
1276,2.8572760027456047e-08,2.555864391508286e-12,2.555864391508286
1277,2.8572912985180658e-08,2.7088221161194994e-12,2.7088221161194994
1278,2.857306768699354e-08,2.8635239290029545e-12,2.8635239290029544
1279,2.8573212816060184e-08,3.0086529956448834e-12,3.0086529956448835
1280,2.8573302743989653e-08,3.0985809251142495e-12,3.0985809251142493
1281,2.857341262066989e-08,3.2084576053512084e-12,3.2084576053512084
1282,2.8573512330799908e-08,3.3081677353692978e-12,3.308167735369298
1283,2.857356286446028e-08,3.3587013957418376e-12,3.3587013957418375
1284,2.8573642493824364e-08,3.438330759825307e-12,3.4383307598253072
1285,2.8573707258370087e-08,3.5030953055481855e-12,3.5030953055481855
1286,2.857373755597967e-08,3.533392915129951e-12,3.533392915129951
1287,2.8573791146493856e-08,3.586983429317705e-12,3.586983429317705
1288,2.8573819291623313e-08,3.615128558773908e-12,3.615128558773908
1289,2.857384712115507e-08,3.642958090530228e-12,3.642958090530228
1290,2.857388537049312e-08,3.681207428580382e-12,3.681207428580382
1291,2.8573881250375786e-08,3.6770873112471385e-12,3.6770873112471385
1292,2.857390553581327e-08,3.701372748731929e-12,3.701372748731929
1293,2.8573921080968494e-08,3.7169179039557545e-12,3.7169179039557543
1294,2.857389835942488e-08,3.694196360342139e-12,3.6941963603421386
1295,2.856154178935272e-08,-8.662373711818171e-12,-8.662373711818171
1296,2.8562128793783244e-08,-8.075369281294705e-12,-8.075369281294705
1297,2.856432197983214e-08,-5.882183232399505e-12,-5.8821832323995045
1298,2.8565924857141102e-08,-4.279305923436328e-12,-4.279305923436327
1299,2.8567135482789226e-08,-3.068680275312988e-12,-3.068680275312988
1300,2.856814220382226e-08,-2.0619592422789174e-12,-2.0619592422789172
1301,2.8568954949594093e-08,-1.249213470445532e-12,-1.249213470445532
1302,2.8569639655751425e-08,-5.645073131133428e-13,-0.5645073131133428
1303,2.857022428249948e-08,2.0119434940808397e-14,0.0201194349408084
1304,2.8570721209800762e-08,5.170467362234473e-13,0.5170467362234473
1305,2.8571152947793016e-08,9.487847284770822e-13,0.9487847284770822
1306,2.857152456353575e-08,1.3204004712124056e-12,1.3204004712124056
1307,2.8571860992716706e-08,1.656829652167156e-12,1.656829652167156
1308,2.8572137464501083e-08,1.9333014365439213e-12,1.9333014365439212
1309,2.8572380920337086e-08,2.176757272547011e-12,2.176757272547011
1310,2.857260364557703e-08,2.3994825124908744e-12,2.3994825124908745
1311,2.857280413578198e-08,2.5999727174409706e-12,2.5999727174409704
1312,2.8572966686581623e-08,2.7625235170844444e-12,2.7625235170844444
1313,2.8573108628080325e-08,2.9044650157867387e-12,2.9044650157867387
1314,2.857324461617069e-08,3.0404531061498065e-12,3.0404531061498066
1315,2.857336063424637e-08,3.1564711818301738e-12,3.156471181830174
1316,2.8573449935669613e-08,3.245772605074169e-12,3.245772605074169
1317,2.8573545044960607e-08,3.340881896068262e-12,3.340881896068262
1318,2.857361949716445e-08,3.415334099910423e-12,3.415334099910423
1319,2.8573678012463717e-08,3.473849399178785e-12,3.473849399178785
1320,2.857374779307079e-08,3.543630006252668e-12,3.543630006252668
1321,2.8573777344247835e-08,3.5731811832962586e-12,3.5731811832962586
1322,2.8573824175330683e-08,3.620012266144706e-12,3.6200122661447063
1323,2.857387088885891e-08,3.666725794372602e-12,3.666725794372602
1324,2.8573874496284142e-08,3.6703332196035315e-12,3.6703332196035316
1325,2.8573921470373257e-08,3.71730730871853e-12,3.7173073087185298
1326,2.8573924457268927e-08,3.7202942043885644e-12,3.7202942043885643
1327,2.857393997142952e-08,3.735808364982784e-12,3.735808364982784
1328,2.8573963377050496e-08,3.75921398595713e-12,3.7592139859571296
1329,2.8573930067811882e-08,3.7259047473432696e-12,3.7259047473432694
1330,2.8561534219304074e-08,-8.669943760464264e-12,-8.669943760464264
1331,2.856211035734543e-08,-8.093805719109479e-12,-8.09380571910948
1332,2.8564313988760684e-08,-5.890174303854228e-12,-5.890174303854228
1333,2.856590546523657e-08,-4.298697827968132e-12,-4.298697827968132
1334,2.8567131771389006e-08,-3.072391675532259e-12,-3.072391675532259
1335,2.8568136184643506e-08,-2.0679784210324324e-12,-2.0679784210324326
1336,2.8568951026530505e-08,-1.2531365340339263e-12,-1.2531365340339262
1337,2.856963627997954e-08,-5.678830849975936e-13,-0.5678830849975937
1338,2.8570218477342235e-08,1.4314277696142105e-14,0.014314277696142104
1339,2.8570718928449656e-08,5.147653851171576e-13,0.5147653851171576
1340,2.857115015381757e-08,9.459907530311142e-13,0.9459907530311142
1341,2.8571528034432823e-08,1.323871368284765e-12,1.323871368284765
1342,2.857185482851236e-08,1.650665447820544e-12,1.650665447820544
1343,2.857215105817371e-08,1.946895109172436e-12,1.9468951091724358
1344,2.8572382054520978e-08,2.177891456439648e-12,2.177891456439648
1345,2.857260682413254e-08,2.40266106799995e-12,2.4026610679999503
1346,2.8572802234701233e-08,2.598071636694153e-12,2.598071636694153
1347,2.8572984168786e-08,2.7800057214621598e-12,2.78000572146216
1348,2.8573111739496615e-08,2.9075764320762833e-12,2.9075764320762834
1349,2.8573250352277807e-08,3.0461892132686127e-12,3.0461892132686126
1350,2.8573376281086204e-08,3.1721180216652513e-12,3.172118021665251
1351,2.8573456655324285e-08,3.2524922597462726e-12,3.2524922597462727
1352,2.857355138735358e-08,3.347224289041922e-12,3.347224289041922
1353,2.8573636509462053e-08,3.432346397514056e-12,3.4323463975140562
1354,2.8573688027306947e-08,3.4838642424086696e-12,3.4838642424086697
1355,2.8573753717070147e-08,3.5495540056079657e-12,3.5495540056079657
1356,2.857379735857928e-08,3.5931955147427596e-12,3.5931955147427597
1357,2.8573834960716397e-08,3.630797651858576e-12,3.630797651858576
1358,2.8573886592226337e-08,3.6824291617984475e-12,3.6824291617984475
1359,2.857389163699194e-08,3.687473927401968e-12,3.6874739274019683
1360,2.857392537377213e-08,3.721210707590021e-12,3.721210707590021
1361,2.8573948856086854e-08,3.7446930223155424e-12,3.7446930223155426
1362,2.8573954146017674e-08,3.7499829531353165e-12,3.7499829531353166
1363,2.8573982857046454e-08,3.778693981915448e-12,3.778693981915448
1364,2.8573944661823645e-08,3.740498759106228e-12,3.7404987591062278
1365,2.8561567166419163e-08,-8.636996645376014e-12,-8.636996645376014
1366,2.8562152581951402e-08,-8.051581113136325e-12,-8.051581113136326
1367,2.8564357557221698e-08,-5.846605842840805e-12,-5.846605842840805
1368,2.8565940725984885e-08,-4.2634370796539065e-12,-4.263437079653906
1369,2.8567174987186158e-08,-3.0291758783804915e-12,-3.0291758783804914
1370,2.8568174311385396e-08,-2.0298516791429317e-12,-2.0298516791429315
1371,2.8568989723616947e-08,-1.2144394475915896e-12,-1.2144394475915896
1372,2.8569674419040678e-08,-5.297440238609081e-13,-0.5297440238609081
1373,2.8570255639022218e-08,5.147595767938626e-14,0.05147595767938626
1374,2.8570753732735303e-08,5.495696707642394e-13,0.5495696707642393
1375,2.8571187590559644e-08,9.83427495105518e-13,0.983427495105518
1376,2.8571562982768282e-08,1.3588197037429885e-12,1.3588197037429885
1377,2.8571887326808406e-08,1.6831637438669663e-12,1.6831637438669662
1378,2.8572186405902145e-08,1.982242837605949e-12,1.9822428376059489
1379,2.8572418112130784e-08,2.213949066245596e-12,2.213949066245596
1380,2.8572639835527263e-08,2.4356724627245012e-12,2.435672462724501
1381,2.857283594064942e-08,2.6317775848829255e-12,2.6317775848829257
1382,2.857301907593533e-08,2.814912870790356e-12,2.814912870790356
1383,2.857314364911154e-08,2.9394860470006275e-12,2.9394860470006274
1384,2.8573281537740548e-08,3.0773746760094266e-12,3.0773746760094265
1385,2.8573401704055056e-08,3.1975409905168863e-12,3.1975409905168863
1386,2.857349712524391e-08,3.292962179370949e-12,3.292962179370949
1387,2.8573582740488187e-08,3.378577423648711e-12,3.3785774236487107
1388,2.8573667271327005e-08,3.46310826246608e-12,3.46310826246608
1389,2.85737086878771e-08,3.5045248125600805e-12,3.5045248125600805
1390,2.8573794840248685e-08,3.590677184146619e-12,3.5906771841466187
1391,2.8573828105021458e-08,3.62394195691888e-12,3.62394195691888
1392,2.857386604639188e-08,3.66188332734194e-12,3.6618833273419398
1393,2.8573916742669027e-08,3.712579604487825e-12,3.7125796044878254
1394,2.857392097861981e-08,3.716815555270672e-12,3.7168155552706716
1395,2.8573956630101034e-08,3.752467036495334e-12,3.7524670364953336
1396,2.857397522538802e-08,3.771062323480904e-12,3.7710623234809044
1397,2.8573982137461472e-08,3.77797439693357e-12,3.7779743969335695
1398,2.857401368881534e-08,3.809525750802543e-12,3.809525750802543
1399,2.8573971683245312e-08,3.7675201807732855e-12,3.7675201807732854
1400,2.8561647509947217e-08,-8.556653117321528e-12,-8.556653117321527
1401,2.8562226194088296e-08,-7.97796897624246e-12,-7.97796897624246
1402,2.85644315938644e-08,-5.7725692001388305e-12,-5.772569200138831
1403,2.8566017943053345e-08,-4.186220011194109e-12,-4.186220011194108
1404,2.856724814889126e-08,-2.9560141732791857e-12,-2.956014173279186
1405,2.8568239032088693e-08,-1.965130975845403e-12,-1.9651309758454032
1406,2.8569052977936806e-08,-1.1511851277323477e-12,-1.1511851277323477
1407,2.856974199817524e-08,-4.621648892982572e-13,-0.4621648892982572
1408,2.857031722929503e-08,1.1306623049177031e-13,0.11306623049177031
1409,2.85708204411471e-08,6.162780825621671e-13,0.6162780825621671
1410,2.857124702947719e-08,1.0428664126520933e-12,1.0428664126520932
1411,2.8571621560802198e-08,1.417397737659556e-12,1.4173977376595561
1412,2.8571953387016382e-08,1.7492239518435464e-12,1.7492239518435464
1413,2.8572235128375683e-08,2.0309653111442973e-12,2.030965311144297
1414,2.8572472877215396e-08,2.268714150856912e-12,2.268714150856912
1415,2.8572696013124017e-08,2.4918500594786588e-12,2.491850059478659
1416,2.8572894711454484e-08,2.690548389945761e-12,2.690548389945761
1417,2.8573062312332322e-08,2.8581492677834008e-12,2.858149267783401
1418,2.8573199158351864e-08,2.9949952873255563e-12,2.9949952873255565
1419,2.8573337961356328e-08,3.1337982917890483e-12,3.133798291789048
1420,2.857344774631306e-08,3.243583248522215e-12,3.243583248522215
1421,2.8573543095809046e-08,3.338932744507622e-12,3.338932744507622
1422,2.8573639625079626e-08,3.435462015087019e-12,3.435462015087019
1423,2.857370006527143e-08,3.495902206892412e-12,3.4959022068924117
1424,2.857376733516443e-08,3.5631720998904156e-12,3.5631720998904157
1425,2.857383830785179e-08,3.634144787252946e-12,3.634144787252946
1426,2.85738647487103e-08,3.660585645761692e-12,3.660585645761692
1427,2.8573916372481747e-08,3.712209417208557e-12,3.712209417208557
1428,2.8573949705545704e-08,3.745542481165158e-12,3.745542481165158
1429,2.8573971080971005e-08,3.76691790646647e-12,3.7669179064664697
1430,2.85740109755723e-08,3.806812507760844e-12,3.806812507760844
1431,2.8574004648656312e-08,3.800485591773196e-12,3.800485591773196
1432,2.8574031316099522e-08,3.827153034983464e-12,3.827153034983464
1433,2.8574041691982075e-08,3.837528917536786e-12,3.8375289175367864
1434,2.8574022888270775e-08,3.818725206236083e-12,3.8187252062360826
1435,2.8561723708787207e-08,-8.48045427733202e-12,-8.48045427733202
1436,2.8562324462175215e-08,-7.879700889323885e-12,-7.879700889323885
1437,2.8564495050008494e-08,-5.70911305604518e-12,-5.70911305604518
1438,2.856611632813923e-08,-4.087834925308595e-12,-4.087834925308595
1439,2.8567318218844788e-08,-2.885944219750521e-12,-2.8859442197505207
1440,2.856831191356819e-08,-1.8922494963481033e-12,-1.8922494963481034
1441,2.8569130977270686e-08,-1.0731857938525744e-12,-1.0731857938525744
1442,2.856981280256732e-08,-3.913604972179508e-13,-0.3913604972179508
1443,2.8570390625092933e-08,1.8646202839464296e-13,0.18646202839464296
1444,2.85708862647144e-08,6.821016498620751e-13,0.6821016498620751
1445,2.857132038654197e-08,1.116223477432354e-12,1.1162234774323538
1446,2.857169968918324e-08,1.4955261187029094e-12,1.4955261187029094
1447,2.857200465884225e-08,1.8004957777126958e-12,1.8004957777126958
1448,2.8572291289343486e-08,2.0871262789476343e-12,2.0871262789476344
1449,2.8572539828176772e-08,2.335665112233352e-12,2.335665112233352
1450,2.857276822916088e-08,2.5640660963400685e-12,2.5640660963400683
1451,2.8572945833674006e-08,2.7416706094676346e-12,2.7416706094676346
1452,2.85731162293811e-08,2.912066316560453e-12,2.9120663165604532
1453,2.857326666285266e-08,3.0624997881211587e-12,3.062499788121159
1454,2.857339023882037e-08,3.1860757558307594e-12,3.1860757558307595
1455,2.857349989275127e-08,3.295729686731381e-12,3.2957296867313812
1456,2.857360946430991e-08,3.4053012453719483e-12,3.4053012453719482
1457,2.8573679415733037e-08,3.475252668498106e-12,3.475252668498106
1458,2.8573747218416535e-08,3.5430553519961962e-12,3.543055351996196
1459,2.8573845663648536e-08,3.641500583997228e-12,3.641500583997228
1460,2.8573870564790882e-08,3.666401726343246e-12,3.666401726343246
1461,2.8573927771024447e-08,3.723607959908549e-12,3.723607959908549
1462,2.857396595189513e-08,3.761788830591511e-12,3.7617888305915113
1463,2.8573994999392502e-08,3.790836327963347e-12,3.790836327963347
1464,2.8574034807271175e-08,3.830644206636449e-12,3.830644206636449
1465,2.857403717308163e-08,3.833010017091975e-12,3.833010017091975
1466,2.8574067924484032e-08,3.863761419493035e-12,3.8637614194930348
1467,2.857407831530147e-08,3.874152236931283e-12,3.8741522369312826
1468,2.857408367463478e-08,3.879511570242623e-12,3.879511570242623
1469,2.8574091419023137e-08,3.887255958598051e-12,3.8872559585980513
1470,2.8561645240522335e-08,-8.55892254220392e-12,-8.55892254220392
1471,2.8562225280010997e-08,-7.978883053541555e-12,-7.978883053541556
1472,2.8564445932898917e-08,-5.758230165621786e-12,-5.758230165621787
1473,2.8566020493706718e-08,-4.183669357820701e-12,-4.183669357820701
1474,2.856726879346943e-08,-2.935369595109819e-12,-2.935369595109819
1475,2.8568260815932953e-08,-1.9433471315857157e-12,-1.9433471315857158
1476,2.8569072915913315e-08,-1.131247151223844e-12,-1.131247151223844
1477,2.856975834036814e-08,-4.458226963998561e-13,-0.44582269639985606
1478,2.857034511725173e-08,1.409541871926597e-13,0.1409541871926597
1479,2.8570842164154066e-08,6.380010895274509e-13,0.6380010895274509
1480,2.857126982291696e-08,1.065659852422272e-12,1.065659852422272
1481,2.857164452676564e-08,1.4403637011004316e-12,1.4403637011004315
1482,2.85719755916124e-08,1.7714285478613211e-12,1.7714285478613212
1483,2.857226629590843e-08,2.062132843891684e-12,2.0621328438916837
1484,2.8572527191068615e-08,2.323028004076567e-12,2.323028004076567
1485,2.8572721631452548e-08,2.5174683880092485e-12,2.5174683880092483
1486,2.857292282075106e-08,2.7186576865201633e-12,2.7186576865201633
1487,2.8573103923794862e-08,2.89976073032296e-12,2.89976073032296
1488,2.8573240096199594e-08,3.0359331350553503e-12,3.0359331350553505
1489,2.8573370971043434e-08,3.1668079788951777e-12,3.1668079788951777
1490,2.8573495878709567e-08,3.291715645028188e-12,3.291715645028188
1491,2.8573582821789798e-08,3.37865872525912e-12,3.37865872525912
1492,2.8573671185459478e-08,3.4670223949390785e-12,3.4670223949390784
1493,2.8573763655856594e-08,3.5594927920554502e-12,3.55949279205545
1494,2.8573803923789354e-08,3.5997607248153925e-12,3.5997607248153924
1495,2.857387181135233e-08,3.667648287791061e-12,3.667648287791061
1496,2.8573926426424018e-08,3.722263359479287e-12,3.722263359479287
1497,2.8573956065936434e-08,3.751902871894881e-12,3.751902871894881
1498,2.8574005956976626e-08,3.8017939120872614e-12,3.8017939120872613
1499,2.8574010666534023e-08,3.806503469484104e-12,3.806503469484104
1500,2.8574050058838003e-08,3.845895773464493e-12,3.8458957734644925
1501,2.8574069852371677e-08,3.865689307138567e-12,3.8656893071385667
1502,2.8574076635641912e-08,3.872472577373141e-12,3.872472577373141
1503,2.857410244717527e-08,3.898284110730868e-12,3.8982841107308674
1504,2.8574069500683598e-08,3.865337619058867e-12,3.865337619058867
1505,2.8561608224017022e-08,-8.595939047516269e-12,-8.59593904751627
1506,2.8562191332231514e-08,-8.0128308330249e-12,-8.012830833024902
1507,2.8564396152867474e-08,-5.8080101970642315e-12,-5.808010197064232
1508,2.8565989000533848e-08,-4.215162530690593e-12,-4.215162530690593
1509,2.8567218854371975e-08,-2.985308692563495e-12,-2.985308692563495
1510,2.8568226002201194e-08,-1.9781608633442253e-12,-1.9781608633442254
1511,2.8569040639783846e-08,-1.163523280692597e-12,-1.163523280692597
1512,2.8569731206230103e-08,-4.729568344352706e-13,-0.4729568344352706
1513,2.8570315010841203e-08,1.1084777666401194e-13,0.11084777666401194
1514,2.8570817776476316e-08,6.136134117777952e-13,0.6136134117777952
1515,2.8571248731362893e-08,1.044568298354771e-12,1.044568298354771
1516,2.8571630763076557e-08,1.426600012018744e-12,1.426600012018744
1517,2.857196370409452e-08,1.7595410299815383e-12,1.7595410299815384
1518,2.857225080439411e-08,2.046641329570342e-12,2.046641329570342
1519,2.8572490544642162e-08,2.2863815776232695e-12,2.2863815776232697
1520,2.857271696645586e-08,2.512803391321695e-12,2.512803391321695
1521,2.8572917877277043e-08,2.713714212504607e-12,2.713714212504607
1522,2.8573085210966808e-08,2.881047902269365e-12,2.8810479022693647
1523,2.857323009045011e-08,3.0259273855711876e-12,3.0259273855711877
1524,2.857336730686022e-08,3.1631437956805185e-12,3.1631437956805186
1525,2.8573482668410827e-08,3.2785053462878643e-12,3.278505346287864
1526,2.8573577278765533e-08,3.3731157009947065e-12,3.3731157009947066
1527,2.8573679147271026e-08,3.4749842064876715e-12,3.4749842064876715
1528,2.857373945253387e-08,3.5352894693326985e-12,3.5352894693326986
1529,2.8573811200900126e-08,3.6070378355870066e-12,3.6070378355870067
1530,2.8573880468422074e-08,3.676305357535288e-12,3.6763053575352878
1531,2.8573908659752095e-08,3.704496687556566e-12,3.7044966875565657
1532,2.8573965578563665e-08,3.761415499125943e-12,3.7614154991259428
1533,2.857399504910317e-08,3.790886038632955e-12,3.790886038632955
1534,2.8574020745331628e-08,3.816582267089638e-12,3.816582267089638
1535,2.8574059861258922e-08,3.855698194383733e-12,3.855698194383733
1536,2.857405572828024e-08,3.851565215702218e-12,3.851565215702218
1537,2.8574091653644487e-08,3.887490579948177e-12,3.887490579948177
1538,2.8574091770846742e-08,3.887607782203023e-12,3.887607782203023
1539,2.8574088549356827e-08,3.8843862922879165e-12,3.8843862922879167
1540,2.856155510351803e-08,-8.649059546509723e-12,-8.649059546509724
1541,2.8562132866222787e-08,-8.071296841751996e-12,-8.071296841751996
1542,2.8564324001557483e-08,-5.880161507055944e-12,-5.880161507055944
1543,2.8565946557569557e-08,-4.257605494981286e-12,-4.257605494981286
1544,2.8567164192747356e-08,-3.0399703171825016e-12,-3.0399703171825014
1545,2.8568168926681754e-08,-2.035236382785108e-12,-2.0352363827851083
1546,2.8568996921499645e-08,-1.20724156489373e-12,-1.20724156489373
1547,2.8569686566861947e-08,-5.175962025920387e-13,-0.5175962025920386
1548,2.857027042453119e-08,6.62614666510599e-14,0.06626146665105989
1549,2.8570778579464252e-08,5.744163997137255e-13,0.5744163997137255
1550,2.857121871297603e-08,1.0145499114900019e-12,1.0145499114900018
1551,2.8571602050150424e-08,1.3978870858848105e-12,1.3978870858848105
1552,2.8571928265943626e-08,1.72410287908684e-12,1.72410287908684
1553,2.8572207672148287e-08,2.0035090837484917e-12,2.0035090837484915
1554,2.8572467483824584e-08,2.2633207600448287e-12,2.2633207600448286
1555,2.857269258547306e-08,2.4884224085204545e-12,2.4884224085204543
1556,2.8572895188679623e-08,2.6910256150845076e-12,2.6910256150845075
1557,2.8573045378734244e-08,2.841215669704963e-12,2.841215669704963
1558,2.8573219445793838e-08,3.0152827292993064e-12,3.0152827292993063
1559,2.857335475651534e-08,3.1505934508025867e-12,3.1505934508025866
1560,2.8573452859573137e-08,3.2486965085979823e-12,3.248696508597982
1561,2.8573561878690113e-08,3.3577156255740866e-12,3.3577156255740865
1562,2.857366072251549e-08,3.456559450951306e-12,3.456559450951306
1563,2.857372411776808e-08,3.5199547035404437e-12,3.519954703540444
1564,2.8573802254307744e-08,3.598091243205145e-12,3.598091243205145
1565,2.8573854829127784e-08,3.6506660632451875e-12,3.6506660632451875
1566,2.8573901816132457e-08,3.697653067918566e-12,3.6976530679185657
1567,2.857396133717832e-08,3.757174113779707e-12,3.7571741137797066
1568,2.8573974988706685e-08,3.770825642146651e-12,3.770825642146651
1569,2.8574018139126446e-08,3.813976061907417e-12,3.8139760619074172
1570,2.8574038959209842e-08,3.834796145303455e-12,3.834796145303455
1571,2.8574055608164193e-08,3.851445099654034e-12,3.851445099654034
1572,2.857408639773051e-08,3.882234665971565e-12,3.8822346659715645
1573,2.857407709988373e-08,3.872936819190872e-12,3.872936819190872
1574,2.8574099147243327e-08,3.894984178788582e-12,3.894984178788582
1575,2.8561543477780764e-08,-8.66068528377496e-12,-8.66068528377496
1576,2.8562110441723463e-08,-8.093721341075405e-12,-8.093721341075405
1577,2.8564328741499645e-08,-5.875421564893217e-12,-5.875421564893218
1578,2.856593178093749e-08,-4.272382127047672e-12,-4.272382127047672
1579,2.8567180213243917e-08,-3.023949820621204e-12,-3.023949820621204
1580,2.8568157314049782e-08,-2.0468490147565844e-12,-2.0468490147565843
1581,2.8568988772568354e-08,-1.2153904961847668e-12,-1.2153904961847668
1582,2.856968359816732e-08,-5.205648972181027e-13,-0.5205648972181027
1583,2.8570272097739745e-08,6.79346752062753e-14,0.0679346752062753
1584,2.8570778855285285e-08,5.746922207464058e-13,0.5746922207464058
1585,2.8571222547216354e-08,1.0183841518154154e-12,1.0183841518154153
1586,2.857159465204269e-08,1.390488978150747e-12,1.390488978150747
1587,2.8571919272716998e-08,1.7151096524590344e-12,1.7151096524590344
1588,2.85722112837748e-08,2.0071207102628396e-12,2.0071207102628397
1589,2.857246778315925e-08,2.263620094712125e-12,2.2636200947121248
1590,2.857270472757516e-08,2.500564510622864e-12,2.5005645106228642
1591,2.8572879865718082e-08,2.6757026535434058e-12,2.675702653543406
1592,2.8573060058858764e-08,2.855895794225471e-12,2.855895794225471
1593,2.857321748367251e-08,3.013320607970178e-12,3.013320607970178
1594,2.857334422613398e-08,3.1400630694396855e-12,3.1400630694396856
1595,2.8573460264091216e-08,3.2561010266773906e-12,3.2561010266773907
1596,2.8573576075924538e-08,3.3719128599994968e-12,3.371912859999497
1597,2.8573645027984312e-08,3.440864919773166e-12,3.440864919773166
1598,2.8573730035560377e-08,3.525872495838304e-12,3.5258724958383043
1599,2.8573812077504687e-08,3.6079144401485155e-12,3.6079144401485155
1600,2.8573849282268154e-08,3.645119203615589e-12,3.6451192036155886
1601,2.857391104255742e-08,3.706879492881146e-12,3.7068794928811455
1602,2.8573953176063305e-08,3.749012998766757e-12,3.7490129987667564
1603,2.857398308037855e-08,3.778917314010453e-12,3.778917314010453
1604,2.8574030218195745e-08,3.826055131206024e-12,3.826055131206024
1605,2.857403253531197e-08,3.8283722474314784e-12,3.8283722474314783
1606,2.8574067046415797e-08,3.862883351258593e-12,3.862883351258593
1607,2.8574078129130404e-08,3.87396606586574e-12,3.8739660658657398
1608,2.857408760306517e-08,3.883440000631771e-12,3.8834400006317713
1609,2.8574103088426644e-08,3.898925362105784e-12,3.898925362105784
1610,2.8561560232661667e-08,-8.643930402872129e-12,-8.64393040287213
1611,2.8562159681889986e-08,-8.044481174552222e-12,-8.044481174552223
